"KOD03_097"	"AD06_048"	"WC05_048"	"HS04_048"	"PS12_009"	"GS13_017"	"PWS12_133"	"UP03_048"
"X7142"	0.0856	0	0.0634	0.081	0.0533	0	0.1558	0.0768
"X7143"	0.3963	0.4615	0.498	0.4649	0.5051	0.5273	0.4719	0.4885
"X7144"	0.0548	0.0655	0	0.1245	0.0278	0	0	0.0263
"X7147"	0.0713	0.0935	0.0303	0	0	0	0.1196	0.0918
"X7148"	0.5	0.5026	0.4987	0.5024	0.4982	0.3727	0.4982	0.4936
"X715"	0.0939	0.1226	0.0907	0.1862	0.0713	0	0.1688	0.0238
"X7150"	0.3841	0.2032	0.3201	0.275	0.3854	0.4848	0.4366	0.23
"X7151"	0.4836	0.4615	0.4656	0.4737	0.502	0.4848	0.4783	0.4845
"X7155"	0.4829	0.4989	0.4886	0.4981	0.5012	0.4318	0.4982	0.5046
"X7157"	0.0244	0	0.142	0.0731	0.2348	0	0	0.0238
"X7160"	0.1976	0.1226	0.1922	0.1404	0.2165	0.1591	0.1558	0.1132
"X7163"	0.1509	0.1264	0	0.027	0	0	0.0815	0.0256
"X7165"	0.1615	0.1884	0.1108	0.1276	0	0.0833	0.2312	0.226
"X7171"	0.4318	0.5026	0.2155	0.4	0.3801	0.3091	0.5059	0.4717
"X7174"	0	0.0634	0.0597	0	0.0713	0	0.0815	0.1132
"X7179"	0.3667	0.3241	0.4701	0.2929	0.2583	0.1727	0.4511	0.3792
"X7180"	0.3859	0.4402	0.3805	0.3215	0.2681	0.2545	0.3953	0.4395
"X7197"	0	0	0.0615	0	0.1579	0.1591	0	0
"X7198"	0	0.037	0.0655	0.0548	0.027	0.0909	0	0
"X7201"	0	0.0345	0	0.1215	0.205	0	0.0417	0.025
"X7206"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X7212"	0.0263	0.0357	0.0998	0.025	0.0256	0	0	0.1276
"X7225"	0.4777	0.4645	0.4032	0.4267	0.466	0.5152	0.4873	0.4366
"X7226"	0.4787	0.4796	0.4498	0.4197	0.4936	0.2879	0.4928	0.3664
"X7229"	0.5024	0.5022	0.4583	0.4987	0.4793	0.4773	0.4783	0.5024
"X723"	0	0.1264	0	0	0	0.0909	0	0
"X7234"	0	0.0935	0.119	0	0	0	0	0
"X7235"	0.3171	0.1226	0.0881	0.0962	0.1372	0.2273	0.4348	0.3457
"X7236"	0.2928	0.4458	0.3355	0.2449	0.3364	0.0833	0.2536	0.3293
"X7237"	0.1509	0.0701	0	0.027	0.0541	0.0909	0.0455	0
"X7239"	0.0788	0.115	0	0.0533	0.0519	0.0833	0.164	0.1588
"X724"	0.1824	0.1769	0.0345	0.1036	0.256	0.2879	0.3605	0.2429
"X7240"	0.2348	0.371	0.1155	0.1615	0.2165	0.5	0.5	0.4577
"X7247"	0.0788	0	0.0333	0.1676	0.0832	0.1727	0.0435	0
"X7248"	0.0263	0.0357	0	0.1462	0.0533	0.0909	0.1299	0.0768
"X7250"	0.4665	0.3355	0.3883	0.3378	0.2171	0.1591	0.3098	0.2642
"X7251"	0	0	0.2894	0.1778	0.1509	0.2455	0.1196	0.027
"X7253"	0.3957	0.4419	0.3561	0.3583	0.3457	0.2273	0.3804	0.2805
"X7255"	0.1215	0.0726	0.0312	0	0	0	0	0
"X7258"	0.2326	0.2369	0.1032	0.1824	0.1548	0.0909	0.2312	0.0579
"X7260"	0.3979	0.3172	0.4806	0.461	0.4777	0.5152	0.3098	0.3244
"X7261"	0.2619	0.266	0.3707	0.3244	0.3574	0.3444	0.1976	0.3076
"X7263"	0.027	0.1264	0.1305	0.0768	0	0	0.0417	0
"X7265"	0.5014	0.5	0.4946	0.5061	0.4879	0.4773	0.5054	0.5007
"X7269"	0.1742	0.3154	0.3821	0.0768	0.0985	0	0.1996	0.1044
"X727"	0.0788	0.1264	0.0333	0.0506	0.0278	0.2273	0.0815	0.0817
"X7275"	0.3051	0.3534	0.4805	0.3853	0.3802	0.5076	0.3587	0.2583
"X7276"	0.4603	0.3882	0.2671	0.3974	0.3929	0.4818	0.3587	0.3957
"X7278"	0.4445	0.4231	0.2516	0.4375	0.3651	0.0909	0.4022	0.4183
"X7281"	0.3441	0.3116	0.2742	0.3044	0.2577	0.3727	0.3202	0.2449
"X7285"	0.0494	0.2032	0.142	0.1245	0.1372	0.2273	0.1196	0.0697
"X729"	0.0256	0.0966	0.1724	0.1092	0.0506	0.0833	0	0.1159
"X7290"	0.0731	0.0323	0.0881	0.0962	0.0244	0	0.1558	0.0918
"X7291"	0.1165	0.1505	0.0597	0.0256	0.0482	0.0833	0	0.1341
"X7292"	0.1404	0.1601	0.0323	0.0506	0	0	0.0815	0.0985
"X7294"	0.2112	0.468	0.1349	0.2344	0.3667	0.3889	0.2648	0.3044
"X7295"	0.025	0.037	0.1505	0.0519	0	0	0	0.0256
"X73"	0.0713	0.1226	0.142	0.1186	0	0	0	0.0697
"X730"	0.4628	0.4849	0.4375	0.4291	0.4423	0.5076	0.5	0.482
"X7300"	0	0.0634	0.1155	0.025	0.0713	0.0833	0.0417	0.047
"X7302"	0.164	0.0966	0.1552	0.1653	0.0286	0.0909	0.1621	0.0697
"X7309"	0.4327	0.5	0.2386	0.3506	0.3904	0.5	0.5	0.5
"X7310"	0.4406	0.4951	0.321	0.3853	0.5027	0.5	0.4946	0.4822
"X7313"	0.3716	0.2487	0.2527	0.2619	0.2923	0.2273	0.2628	0.2923
"X7316"	0.4765	0.4335	0.4748	0.4526	0.5054	0.5	0.4289	0.4808
"X7317"	0.4782	0.4989	0.3286	0.3784	0.3526	0.2879	0.4384	0.4945
"X7322"	0.4353	0.3954	0.5054	0.434	0.4406	0.4242	0.4022	0.4628
"X7324"	0.1509	0.1396	0.0677	0.101	0.0519	0	0.1902	0.0278
"X7325"	0.1372	0	0	0.0494	0.0939	0	0	0
"X7326"	0.0832	0.0677	0	0	0.0506	0.0833	0.0435	0.101
"X7329"	0.1159	0.0634	0.0303	0	0.0244	0	0	0.0238
"X733"	0.2456	0.0634	0.1976	0.2365	0.0519	0	0.1902	0.178
"X7333"	0	0	0.0615	0.0256	0.1653	0.1591	0.0435	0
"X734"	0.1872	0.2751	0	0.0286	0.0278	0.1	0.2143	0.1123
"X7346"	0.256	0.4815	0	0.1509	0.0788	0.5	0.498	0.496
"X7351"	0.4972	0.3793	0.471	0.4717	0.4494	0.3409	0.5	0.4436
"X7352"	0.2397	0.1828	0.2527	0.1215	0.3492	0.2879	0.3587	0.1437
"X7362"	0	0	0	0	0	0	0.1196	0.0494
"X7366"	0.2479	0.1653	0	0.1509	0.027	0	0.085	0
"X737"	0.2976	0.1226	0.3468	0.3044	0.3784	0.3939	0.2925	0.0939
"X7370"	0	0	0.1505	0.0263	0.0749	0.0833	0	0.0494
"X7373"	0.4538	0.5011	0.4811	0.4962	0.489	0.5	0.4964	0.5052
"X7375"	0.1734	0.1349	0.1237	0.1615	0.1976	0.0909	0.1196	0.0788
"X7376"	0.4994	0.5	0.4905	0.4994	0.5	0.5	0.4946	0.4913
"X738"	0.0768	0.1396	0.2894	0.2	0.3037	0	0.1558	0.1036
"X7382"	0.0968	0.0323	0.0881	0.1192	0.0482	0.2273	0	0
"X7404"	0.2312	0.1505	0.1976	0.2577	0.1976	0	0.2826	0.286
"X7405"	0.4082	0.4323	0.3629	0.3237	0.2866	0.2273	0.2826	0.2524
"X7406"	0.4993	0.504	0.3871	0.33	0.3281	0.2273	0.4743	0.4929
"X7407"	0.0939	0.5022	0	0.2019	0	0	0.0417	0.1341
"X7409"	0	0	0.1676	0.0263	0.1165	0.2273	0	0
"X7412"	0.4975	0.5	0.4966	0.498	0.4955	0.5	0.5	0.4993
"X7418"	0.2065	0.1396	0.2032	0.1063	0.1215	0.0909	0.1558	0.2312
"X7422"	0.3037	0.2957	0.3504	0.3403	0.4056	0.5	0.2536	0.3044
"X7423"	0.3167	0.1305	0.0935	0.2214	0.131	0.2273	0.2312	0.1437
"X7424"	0.3857	0.2908	0.2738	0.081	0.1472	0.1591	0.2826	0.1872
"X7427"	0.025	0.1305	0	0.0494	0.1245	0	0.0417	0.1787
"X7432"	0.1186	0.3437	0.2516	0.131	0.1821	0.1591	0.0815	0.1869
"X7437"	0.1372	0	0.0303	0.0263	0.0244	0.1591	0	0
"X7441"	0.0244	0.0655	0	0.1215	0.0494	0.0833	0	0.0244
"X7442"	0.475	0.4796	0.5057	0.4878	0.4793	0.3939	0.4366	0.4799
"X7447"	0.4836	0.3892	0.4989	0.4925	0.4962	0.5	0.4289	0.367
"X7448"	0.1472	0.1653	0.0655	0.1824	0.2112	0.3182	0.1902	0.2112
"X7451"	0	0.0357	0	0.0256	0	0.0833	0.2628	0.0263
"X7453"	0.2619	0.0677	0.2957	0.2312	0.3859	0.3636	0.2826	0.1872
"X7461"	0.2348	0.1774	0.3882	0.2577	0.3171	0.2273	0.1902	0.1976
"X7462"	0.0985	0.1505	0.1462	0.1404	0.0713	0.0833	0.0815	0.0939
"X7464"	0	0	0.0357	0.027	0.1276	0.2273	0.1245	0
"X7466"	0.4771	0.4272	0.49	0.3859	0.4784	0.5182	0.5018	0.502
"X7467"	0.1693	0	0.245	0.3108	0.1693	0	0.2228	0.0939
"X7468"	0.4636	0.4749	0.4527	0.4992	0.4929	0.4818	0.4891	0.4879
"X747"	0.2165	0.0701	0.2957	0.2267	0.2065	0.2273	0.1902	0.1159
"X7470"	0	0	0	0	0.0731	0.1667	0	0
"X7475"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X7476"	0.3171	0.2957	0.2159	0.1821	0.1372	0.0833	0.3804	0.1934
"X7477"	0.3591	0.1505	0.2386	0.0962	0.1372	0.0909	0.1902	0.1976
"X7482"	0.131	0.2742	0.142	0.2923	0.3385	0.2879	0.1196	0.2805
"X7484"	0.0256	0	0.1226	0.0737	0.0749	0.0909	0.0417	0
"X7486"	0.463	0.4405	0.4817	0.4047	0.4082	0.3727	0.4891	0.3912
"X7487"	0.1063	0.0333	0	0.1215	0.0506	0.1591	0.303	0.1693
"X7488"	0.0749	0.0701	0.0323	0.1036	0.0494	0.0909	0	0.1215
"X749"	0.1159	0.0323	0	0.0962	0	0	0	0.047
"X7494"	0.0985	0.0634	0.0634	0	0.0768	0	0.0417	0.0238
"X7495"	0	0.0323	0.1155	0.0962	0.1372	0	0	0.047
"X7499"	0	0.0333	0	0.0494	0	0	0.1196	0.0697
"X750"	0.5023	0.4851	0.4466	0.4878	0.4204	0.5152	0.4348	0.4555
"X7504"	0.3957	0.4022	0.1922	0.1615	0.286	0.2879	0.3804	0.4123
"X7506"	0.1372	0.0634	0.0303	0	0	0	0	0.047
"X7510"	0	0	0	0.0256	0.1437	0	0	0.0263
"X7513"	0.2763	0.3966	0.379	0.2923	0.3077	0.2879	0.415	0.2474
"X7514"	0.0985	0.0655	0.1676	0.2218	0.2165	0	0.1196	0.0238
"X7518"	0.4722	0.4858	0.4871	0.4073	0.4827	0.4909	0.5	0.4765
"X752"	0.0482	0.1505	0.0615	0.1615	0	0	0.0815	0.0697
"X7521"	0.2577	0.266	0.2957	0.2976	0.303	0.0833	0.1902	0.212
"X7527"	0.3167	0.1505	0.1462	0.1404	0.2821	0.2273	0.085	0.2577
"X7529"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X753"	0.1159	0.0935	0.0303	0.0962	0.0713	0	0.0815	0.0238
"X7530"	0.2695	0.4103	0.2614	0.2577	0.2695	0.3409	0.2826	0.3269
"X7534"	0.141	0.2032	0.119	0.2312	0.1906	0.0909	0.1902	0.2404
"X7535"	0.0482	0	0.1676	0	0.1159	0.0833	0.1558	0.1341
"X7538"	0.2748	0.2821	0.4569	0.3403	0.4399	0.4182	0.4004	0.3583
"X7539"	0.2348	0.3882	0.3561	0.4724	0.4274	0.4924	0.3351	0.2962
"X7543"	0.1186	0.2586	0	0	0	0	0	0.0962
"X7544"	0.5021	0.5062	0.4935	0.4926	0.5036	0.4242	0.5065	0.5078
"X7546"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X7548"	0.0563	0.1376	0.0323	0.0286	0	0	0.1245	0.0533
"X7550"	0.1906	0	0.0312	0	0	0.1727	0.1196	0.0506
"X7556"	0.3201	0.3241	0.0323	0.1615	0	0	0.2536	0.3118
"X7557"	0.4177	0.4871	0.4886	0.4782	0.4788	0.5076	0.4783	0.464
"X7561"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X7568"	0.4275	0.3517	0.2753	0.2745	0.3281	0.4455	0.3605	0.4621
"X7569"	0.4805	0.4609	0.484	0.4694	0.4683	0.2879	0.4855	0.4231
"X7571"	0.178	0.228	0.2386	0.1615	0.1378	0.2879	0.2826	0.1341
"X7572"	0.497	0.4903	0.5038	0.5038	0.4933	0.5076	0.5	0.5
"X7573"	0.3317	0.5	0.2386	0.3378	0.3231	0.4924	0.5	0.5
"X7574"	0.4927	0.4785	0.4355	0.4872	0.459	0.3864	0.4928	0.4907
"X7575"	0.1036	0.1653	0.0615	0.025	0.1615	0.0833	0.1196	0.1215
"X7576"	0.1215	0	0	0.1036	0	0	0	0.0506
"X7578"	0.0563	0.0701	0.0323	0	0.0256	0	0.1196	0
"X7579"	0.0881	0.0385	0.2222	0	0.0533	0	0.0417	0.1693
"X7583"	0.4899	0.4791	0.5	0.4333	0.5085	0.5227	0.4964	0.3872
"X7587"	0.3981	0.4127	0.3551	0.2312	0.2976	0.4394	0.3587	0.253
"X7588"	0.0286	0	0.0935	0.1588	0.1155	0.0909	0.0417	0.0548
"X7589"	0.4957	0.4839	0.499	0.5013	0.434	0.2879	0.5036	0.4701
"X759"	0.3598	0.3538	0.1724	0.3782	0.2524	0.2879	0.2826	0.3531
"X7591"	0.2212	0.2672	0.1505	0.2504	0.1437	0.1727	0.3202	0.2171
"X7592"	0.1372	0.1828	0.119	0.0749	0	0.0833	0.1902	0.1545
"X7594"	0.0244	0.0333	0.0312	0.0519	0.1215	0.1	0	0.1159
"X7597"	0.0939	0	0.1676	0	0.025	0	0	0
"X7598"	0	0.0701	0.0345	0.0563	0.0563	0	0.1196	0
"X7603"	0.4183	0.372	0.3561	0.2212	0.226	0.4318	0.4203	0.2811
"X7604"	0.2632	0.0935	0.245	0.4788	0.391	0.4242	0.5036	0.2032
"X7605"	0.0244	0.0323	0	0	0.178	0.0833	0.0417	0
"X7613"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X7619"	0.0519	0	0.0345	0	0.0256	0	0.1558	0.101
"X762"	0.0985	0.0333	0	0.0256	0	0	0.0815	0.1132
"X7621"	0.4981	0.4988	0.506	0.5027	0.3519	0.3409	0.5036	0.5052
"X7622"	0.2269	0.2092	0.1516	0.3011	0.2065	0.1591	0.0929	0.2487
"X7623"	0.0832	0.1774	0.0634	0.081	0.0563	0	0.1196	0.0519
"X7625"	0	0	0.142	0	0.0482	0.0833	0	0
"X7628"	0.2372	0.2976	0.2368	0.1092	0.0506	0	0.0417	0.2976
"X7629"	0.178	0.2032	0.1155	0.2019	0.2695	0.3409	0.3587	0.2695
"X763"	0.2681	0.3128	0.037	0.35	0.321	0.4091	0.337	0.3108
"X7633"	0.0731	0	0.142	0.2065	0.2112	0.2879	0.1902	0.1186
"X7639"	0.2754	0.2989	0.1226	0.2	0.0788	0.1	0.2056	0.1215
"X7643"	0.3656	0.4172	0.3021	0.3725	0.3798	0.4545	0.4022	0.3024
"X765"	0.0256	0.0677	0.142	0.1437	0.1976	0.2955	0.1196	0.0519
"X7650"	0.2	0.1396	0.0998	0.0788	0.2065	0.1727	0.1976	0.1165
"X7653"	0.0244	0.0323	0	0.0731	0.0494	0	0.1558	0.1132
"X7657"	0.3596	0.3548	0.381	0.3412	0.4333	0.2879	0.3605	0.4096
"X7660"	0.1976	0	0	0.1186	0.0244	0	0	0.1132
"X7661"	0.0519	0.0935	0.1774	0.0263	0.1615	0	0	0
"X7662"	0.2348	0.1884	0.119	0.1821	0.1372	0.1591	0.2536	0.1341
"X7664"	0.0506	0.1552	0.0634	0.0263	0.0263	0	0.1196	0.1159
"X7666"	0.1245	0.0701	0.1396	0.0286	0.1437	0.0909	0.1196	0
"X7668"	0.0263	0.0385	0.1226	0.1036	0.025	0.2455	0	0
"X7671"	0.0749	0.0935	0	0.1186	0.025	0	0	0.0731
"X7677"	0.1579	0.1552	0.0615	0.2019	0.0749	0.1591	0.1196	0.1132
"X7678"	0.3341	0.3201	0.3366	0.4167	0.4089	0.1727	0.4022	0.359
"X7681"	0.2119	0.1884	0.0655	0.1404	0.1862	0.1591	0.1196	0.178
"X7682"	0.1159	0.0323	0	0	0.0244	0	0.1558	0
"X7686"	0.0768	0.1944	0.0333	0	0	0	0.1558	0.2312
"X7688"	0.1221	0.037	0.0634	0.1036	0	0	0.0815	0.0506
"X7689"	0.1976	0.0655	0.0597	0.025	0.0482	0	0	0
"X7692"	0.498	0.492	0.5043	0.4993	0.4993	0.4924	0.4935	0.5041
"X7693"	0.5027	0.5046	0.492	0.463	0.504	0.5152	0.4842	0.5053
"X7696"	0.1976	0.0935	0.228	0.1653	0.1615	0	0.0815	0.1372
"X7699"	0	0	0.1155	0	0	0	0	0
"X77"	0.4744	0.4613	0.4991	0.4667	0.4677	0.4848	0.5	0.4692
"X7701"	0.3457	0.4613	0.3381	0.3077	0.3317	0.4242	0.4348	0.4111
"X7702"	0.0939	0.2032	0	0.025	0.0482	0.1591	0.0815	0.0939
"X7705"	0.286	0.2586	0.3011	0.0985	0.2212	0.2879	0.2826	0.3113
"X7707"	0.5049	0.5065	0.4798	0.45	0.3604	0.2273	0.4704	0.4841
"X7711"	0.0985	0.0333	0	0	0	0	0.0417	0.0256
"X7712"	0.0482	0	0	0	0	0	0.1245	0
"X7713"	0.1372	0.3161	0.142	0.0962	0.0939	0.2273	0.1558	0.1545
"X7717"	0.2577	0.1505	0.2681	0.3656	0.1821	0	0.2228	0.1976
"X7723"	0.4519	0.4494	0.477	0.5063	0.4635	0.5182	0.4873	0.4827
"X7725"	0.178	0.0966	0.0312	0.0768	0.0962	0	0.0435	0.0962
"X7728"	0.426	0.3981	0.4419	0.4437	0.4568	0.4182	0.4638	0.3138
"X7729"	0	0	0.2218	0.0563	0.2065	0.0909	0.0815	0.0244
"X7732"	0.0506	0	0.0312	0	0	0.2879	0	0
"X7734"	0.245	0.115	0.3504	0.3551	0.2218	0.1	0.3429	0.228
"X7737"	0.386	0.4419	0.494	0.4979	0.4538	0.4848	0.5079	0.4154
"X774"	0	0	0	0.0303	0	0.0909	0.1688	0.0244
"X7741"	0.0713	0.1601	0.0323	0.0768	0.0563	0.0833	0.0417	0.0482
"X7742"	0.0962	0.0998	0.0597	0.1404	0.025	0.0833	0.1196	0.0918
"X7744"	0.025	0.0998	0.0907	0.0731	0	0	0	0.047
"X7747"	0	0.0357	0	0	0	0	0	0.1821
"X775"	0.2	0.1552	0.0907	0.0256	0.1372	0.0833	0.1902	0.2923
"X7751"	0.4957	0.4885	0.4828	0.498	0.5	0.5	0.4982	0.4821
"X7752"	0.4171	0.4774	0.4738	0.4929	0.4147	0.5152	0.4837	0.2973
"X7757"	0	0.0677	0.1724	0.1734	0.2165	0.1591	0	0
"X776"	0.0263	0.0333	0.1155	0.1245	0.0506	0	0.0815	0.0731
"X7761"	0.1345	0	0.0907	0	0.0548	0	0	0
"X7763"	0.205	0.0677	0.0726	0.131	0.1155	0	0.085	0.027
"X7765"	0.1215	0.1884	0.0935	0.2065	0.2701	0.1591	0	0.1472
"X7768"	0.0519	0.1032	0	0.0533	0	0	0.1245	0.1245
"X7769"	0.3957	0.3034	0.2604	0.2212	0.2348	0.0833	0.2826	0.3659
"X7771"	0.1588	0.266	0.119	0.0788	0.0256	0	0.1902	0.0985
"X7772"	0	0.1226	0.0303	0.0494	0	0	0.0815	0.0238
"X7773"	0.1063	0.0726	0	0.0533	0	0	0.0435	0.0519
"X7777"	0.0244	0	0.0615	0	0	0	0	0.1159
"X7779"	0.178	0.1774	0.119	0.0494	0.025	0	0.0815	0.1132
"X7783"	0.3677	0.3437	0.228	0.1509	0.0506	0.0909	0.1558	0.3083
"X7784"	0.1215	0.0998	0.0345	0.0548	0	0	0	0.0563
"X7786"	0.2059	0.2821	0	0.1548	0.1778	0.3889	0.2536	0.2162
"X7791"	0.5	0.5	0.4991	0.5	0.4994	0.5	0.5	0.5
"X7792"	0.3037	0.3448	0.1676	0.1693	0.2688	0.3409	0.1902	0.1437
"X7798"	0.4838	0.5	0.5054	0.5008	0.5013	0.5182	0.5036	0.5007
"X78"	0	0	0.2527	0.1548	0.1653	0	0	0
"X7800"	0.466	0.4529	0.3942	0.4237	0.4399	0.2879	0.4203	0.4559
"X7804"	0.0482	0	0.1676	0.0985	0.1615	0	0.0417	0
"X7805"	0	0.0323	0.0881	0.025	0.1186	0	0.1558	0.0962
"X7810"	0.502	0.5049	0.2893	0.4812	0.3116	0.2879	0.5099	0.5043
"X7812"	0.5012	0.4301	0.429	0.3526	0.475	0.5227	0.4746	0.4855
"X7813"	0	0.0935	0.0615	0.1215	0.0256	0	0	0.0939
"X7817"	0.459	0.4409	0.2883	0.3506	0.3923	0.1591	0.3822	0.4622
"X7826"	0.253	0.2155	0.2604	0.101	0.1437	0.2879	0.1196	0.0494
"X7832"	0.1862	0.0333	0.0935	0.1734	0.0939	0	0.0815	0.1159
"X7838"	0.4531	0.4537	0.4224	0.3651	0.4096	0.3182	0.4493	0.471
"X7840"	0.4147	0.3954	0.38	0.3519	0.4457	0.4924	0.3587	0.3526
"X7843"	0.178	0.1552	0.1676	0.1186	0.1976	0.2273	0.2826	0.0945
"X7844"	0.1063	0.0357	0	0	0.0263	0	0.1245	0.0256
"X7845"	0	0	0.0655	0.0263	0.1186	0	0	0
"X7849"	0.0985	0.0634	0.0312	0	0.0244	0.0833	0	0.025
"X7851"	0.1693	0.2356	0.1226	0.1437	0	0	0.1245	0.141
"X7857"	0.1186	0.0323	0.0615	0.0985	0.1472	0.0833	0.0435	0.1186
"X7859"	0.1579	0.0677	0.1155	0.0506	0	0	0.1196	0.1742
"X7861"	0.0939	0.0634	0.0597	0.0962	0.0713	0	0.1196	0.0244
"X7864"	0.0731	0	0.0881	0.1276	0.1821	0.1591	0	0
"X7875"	0.0788	0	0.1976	0.0494	0.1276	0.2455	0.0815	0.0731
"X7877"	0.397	0.3882	0.4593	0.4346	0.3841	0.3864	0.4384	0.3113
"X7878"	0.4921	0.5013	0.4946	0.4929	0.5056	0.5091	0.504	0.5038
"X7879"	0	0	0	0.0985	0	0	0.0417	0
"X7882"	0.0985	0.0333	0.0303	0	0.0244	0	0	0.0962
"X7884"	0	0.0323	0.1462	0.1245	0.1372	0	0.2536	0
"X789"	0.0519	0.1552	0.119	0.1906	0.1437	0	0.1196	0.0985
"X7891"	0.4429	0.3871	0.5028	0.4513	0.4604	0.3864	0.4704	0.3848
"X7892"	0.1579	0.1068	0.2218	0.0256	0.1404	0	0	0.0918
"X79"	0.0713	0.1226	0.0907	0.025	0.0494	0.0833	0	0.0697
"X790"	0.4463	0.4172	0.4498	0.4846	0.4671	0.5076	0.3098	0.4396
"X7912"	0	0.0357	0.119	0.081	0.0985	0.0833	0	0.0294
"X7914"	0.4665	0.4796	0.4466	0.4596	0.4032	0.1591	0.4185	0.4994
"X7915"	0.3175	0.2487	0.1068	0.205	0.2112	0.1727	0.2605	0.3101
"X7916"	0.0962	0.0323	0.3011	0.3231	0.275	0.2273	0.2228	0.1159
"X792"	0	0	0.1676	0.0506	0.0749	0.2879	0.0417	0
"X7920"	0.0278	0.1944	0.1828	0.0548	0.0506	0.1727	0.0435	0.0985
"X793"	0.2	0.2092	0.3085	0.3183	0.33	0.3091	0.2312	0.1472
"X7934"	0.4886	0.4954	0.3085	0.4237	0.3848	0.4621	0.4289	0.4923
"X7935"	0.1742	0.2009	0.1462	0.027	0.0713	0	0	0.0494
"X7937"	0.0482	0.0345	0.119	0	0.131	0	0	0.0749
"X7938"	0.0278	0.0357	0.1305	0.1345	0.2	0.1727	0.1196	0.0278
"X7939"	0.025	0.0634	0	0.1693	0.0731	0	0	0.1159
"X7946"	0.2112	0.228	0.2812	0.2065	0.081	0.0833	0	0.253
"X7948"	0.4445	0.4245	0.4161	0.4805	0.4237	0.4455	0.3605	0.4406
"X7955"	0.0494	0.1226	0	0	0	0	0	0
"X7959"	0.3651	0.228	0.4271	0.4333	0.4204	0.3409	0.3804	0.3526
"X7965"	0.2695	0.2516	0.2604	0.0985	0.1372	0.0833	0.2536	0.2019
"X7967"	0.4451	0.3871	0.4271	0.4231	0.4927	0.4924	0.4964	0.4628
"X7969"	0	0	0	0	0	0.1667	0	0
"X7973"	0.3423	0.3214	0.1828	0.2748	0.2119	0.1591	0.2826	0.2866
"X7975"	0.3077	0.2742	0.2883	0.3138	0.4019	0.3409	0.2228	0.3231
"X7980"	0.286	0.3161	0.2812	0.2449	0.2019	0	0.1902	0.194
"X7981"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X7988"	0.4953	0.5053	0.5034	0.5038	0.5045	0.5091	0.5036	0.4892
"X7991"	0.4955	0.4852	0.4839	0.5013	0.5013	0.5152	0.4511	0.4904
"X7995"	0.4993	0.4894	0.3952	0.4454	0.4033	0.2455	0.4605	0.4332
"X7997"	0.4314	0.4914	0.2692	0.3974	0.2	0.0909	0.4928	0.4805
"X7999"	0.5	0.5	0.5	0.4993	0.4981	0.4773	0.5	0.5
"X8"	0.0256	0	0	0.1036	0	0	0.0417	0.1215
"X8000"	0.0579	0.1305	0.0634	0	0	0	0	0.0533
"X8003"	0.0494	0.0323	0	0.1404	0.0244	0	0.0417	0.025
"X8009"	0.4968	0.4908	0.4015	0.3391	0.391	0.4242	0.4529	0.4981
"X801"	0.4327	0.5	0.3011	0.3718	0.3317	0.5	0.5	0.4983
"X8012"	0.0506	0	0	0.0985	0.178	0.1591	0	0
"X8013"	0	0	0.1264	0.0263	0.0263	0	0	0.0263
"X8015"	0.1579	0.229	0.2218	0.226	0.0939	0.0833	0.2403	0.0697
"X8019"	0.4197	0.3805	0.321	0.2162	0.2019	0.0833	0.1902	0.3581
"X8020"	0.2214	0.3448	0.2812	0.2479	0.2689	0.2879	0.2925	0.0962
"X8022"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X8025"	0.3726	0.3538	0.2812	0.3083	0.2348	0.2879	0.2536	0.2967
"X803"	0.1159	0.0323	0.1155	0.0962	0.0939	0.1591	0.2844	0.23
"X8030"	0	0	0.0881	0	0.1579	0	0.0417	0
"X8031"	0.1976	0.0333	0.1165	0.1437	0	0	0.0417	0
"X8032"	0.0713	0.0323	0.0303	0.0494	0.1372	0.2273	0.1558	0.0482
"X8036"	0.027	0.1305	0.0312	0	0	0.1591	0	0
"X8037"	0.2976	0.3034	0.3478	0.281	0.4231	0.2273	0.413	0.2695
"X8041"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X8042"	0.3519	0.3871	0.2812	0.2397	0.3801	0.2273	0.2228	0.4171
"X8044"	0.0482	0.1226	0.0966	0.0731	0	0	0.1196	0.0918
"X8049"	0.2165	0.2894	0.1724	0.1615	0.0985	0.1591	0.1902	0.1976
"X8052"	0.3457	0.1226	0.4394	0.3519	0.4171	0.4242	0.3098	0.0918
"X8053"	0.1186	0.0935	0.0303	0.275	0.2701	0.3864	0.0815	0.1132
"X8057"	0.081	0.266	0	0.0278	0.0548	0	0.0417	0.0749
"X8061"	0.3963	0.4022	0.3561	0.3138	0.3463	0.3939	0.4638	0.3463
"X8064"	0.025	0.0634	0.0303	0.0768	0.1159	0.1727	0	0
"X8069"	0.2312	0.0345	0	0	0	0	0	0.0749
